0.025981903076171875,2,1,(7, 7),-502
0.003992557525634766,2,1,(7, 3),-502
0.0014557838439941406,2,1,(7, 6),-502
1.9904062747955322,1,2,(3, 4),-456
1.9903485774993896,1,2,(6, 2),-346
1.9912679195404053,1,2,(3, 2),-1026
1.9902393817901611,1,2,(3, 5),-574
1.9909932613372803,1,2,(1, 6),-236
1.990262508392334,1,2,(3, 6),-2046
1.9905998706817627,1,2,(3, 7),-1158
1.9900152683258057,1,2,(1, 5),842
1.9901552200317383,1,2,(1, 4),204
1.9907357692718506,1,2,(0, 4),-1894
1.990109920501709,1,2,(0, 3),-792
1.9903638362884521,1,2,(0, 6),-792
1.991375207901001,1,2,(0, 1),1830
1.9906330108642578,1,2,(0, 8),-780
1.9901649951934814,1,2,(1, 7),-1842
1.9906628131866455,1,2,(2, 1),208
1.9908790588378906,1,2,(4, 1),-518
1.9907851219177246,1,2,(4, 0),-690
1.990872859954834,1,2,(1, 1),-690
1.990180253982544,1,2,(1, 2),-2006
1.9902408123016357,1,2,(0, 0),724
1.990666151046753,1,2,(1, 9),730
1.9911837577819824,1,2,(2, 8),440
1.9906399250030518,1,2,(3, 0),910
1.9904968738555908,1,2,(3, 9),910
1.990354061126709,1,2,(4, 3),910
1.9906151294708252,1,2,(4, 9),36
1.990952968597412,1,2,(5, 8),898
1.9905738830566406,1,2,(6, 0),934
1.9900035858154297,1,2,(5, 7),-198
1.99055814743042,1,2,(6, 1),-104
1.9908363819122314,1,2,(6, 3),-256
1.9908440113067627,1,2,(6, 4),-212
1.990912675857544,1,2,(6, 5),-176
1.9904077053070068,1,2,(6, 7),218
1.9907166957855225,1,2,(6, 9),-186
1.9905235767364502,1,2,(7, 3),-372
1.9901297092437744,1,2,(7, 6),-256
1.990633487701416,1,2,(7, 9),-248
1.9905452728271484,1,2,(8, 0),-238
1.9907469749450684,1,2,(8, 1),-702
1.9902911186218262,1,2,(8, 2),180
1.9908115863800049,1,2,(8, 4),-232
1.9901819229125977,1,2,(8, 8),44
0.5922636985778809,1,2,(9, 7),464
0.09307479858398438,1,2,(9, 9),464
0.0070781707763671875,1,2,(9, 6),704
0.0020711421966552734,1,2,(9, 3),704
1.9915728569030762,2,1,(3, 3),-1202
2.004274606704712,2,1,(3, 5),-1648
1.9904379844665527,2,1,(1, 1),554
1.990645408630371,2,1,(0, 0),147
1.9904885292053223,2,1,(0, 2),147
1.9904727935791016,2,1,(1, 3),54
1.9907562732696533,2,1,(1, 4),289
1.990525245666504,2,1,(1, 5),-42
1.9902410507202148,2,1,(3, 0),-193
1.9907574653625488,2,1,(0, 3),159
1.9900214672088623,2,1,(2, 5),159
1.9904980659484863,2,1,(3, 1),159
1.9904820919036865,2,1,(4, 1),36
0.7797198295593262,2,1,(4, 2),286
0.10321807861328125,2,1,(5, 2),286
0.011969566345214844,2,1,(5, 4),286
0.002015352249145508,2,1,(4, 5),286
0.0009920597076416016,2,1,(5, 0),286
